pablo-picasso,page = 1,id = 0," Well, youth is the period of assumed personalities and disguises. It is the time of the sincerely insincere."
pablo-picasso,page = 1,id = 1, Work is a necessity for man. Man invented the alarm clock.
pablo-picasso,page = 1,id = 2, Every child is an artist. The problem is how to remain an artist once we grow up.
pablo-picasso,page = 1,id = 3," The artist is a receptacle for the emotions that come from all over the place: from the sky, from the earth, from a scrap of paper, from a passing shape, from a spider's web."
pablo-picasso,page = 1,id = 4," The artist is a recepticle for the emotions that come from all over the place from the sky, from the earth, from a scrap of paper, from a passing shape, from a spider's web."
pablo-picasso,page = 1,id = 5, We all know that art is not truth. Art is a lie that makes us realize the truth.
pablo-picasso,page = 1,id = 6, It takes a long time to become young.
pablo-picasso,page = 1,id = 7, Give me a museum and I'll fill it.
pablo-picasso,page = 1,id = 8, The purpose of art is washing the dust of daily life off our souls.
pablo-picasso,page = 1,id = 9, I'd like to live as a poor man with lots of money.
pablo-picasso,page = 1,id = 10," Some painters transform the sun into a yellow spot, others transform a yellow spot into the sun."
pablo-picasso,page = 1,id = 11, Every act of creation is first of all an act of destruction.
pablo-picasso,page = 1,id = 12," Success is dangerous. One begins to copy oneself, and to copy oneself is more dangerous than to copy others. It leads to sterility."
pablo-picasso,page = 1,id = 13," Accidents, try to change them  it's impossible. The accidental reveals man."
pablo-picasso,page = 1,id = 14," When I was a child, my mother said to me, 'If you become a soldier, you'll be a general. If you become a monk you'll end up as the pope. 'Instead I became a painter and wound up as Picasso."
pablo-picasso,page = 1,id = 15, Everything you can imagine is real.
pablo-picasso,page = 1,id = 16, Art is a lie that makes us realize truth.
pablo-picasso,page = 1,id = 17, Action is the foundational key to all success.
pablo-picasso,page = 1,id = 18," We don't grow older, we grow riper"
pablo-picasso,page = 1,id = 19, The older you get the stronger the wind gets - and it's always in your face.
pablo-picasso,page = 1,id = 20," What do you think an artist is? An imbecile who has only his eyes if he is a painter, or his ears if he is a musician, or a lyre at every level of his heart if he is a poet, or, if he is merely a boxer, only his muscle? On the contrary, he is at the same time a political being, constantly alert to the heartrending, burning, or happy events in the world, molding himself in their likeness."
pablo-picasso,page = 1,id = 21," The world today doesn't make sense, so why should I paint pictures that do?"
pablo-picasso,page = 1,id = 22, Bad artists copy. Good artists steal.
pablo-picasso,page = 1,id = 23, There is no abstract art. You must always start with something. Afterward you can remove all traces of reality.
pablo-picasso,page = 1,id = 24," I paint objects as I think them, not as I see them."
pablo-picasso,page = 2,id = 25," Are we to paint what's on the face, what's inside the face, or what's behind it?"
pablo-picasso,page = 2,id = 26," God is really only another artist. He invented the giraffe, the elephant, and the cat. He has no real style. He just keeps on trying other things."
pablo-picasso,page = 2,id = 27, Art is the lie that enables us to realize the truth
