mark-twain,page = 1,id = 0," I am opposed to millionaires, but it would be dangerous to offer me the position."
mark-twain,page = 1,id = 1, You cannot depend on your eyes when your imagination is  out of focus.
mark-twain,page = 1,id = 2," Explaining a joke is like dissecting a frog: you understand it better, but the frog dies in the process."
mark-twain,page = 1,id = 3, It's better to give than to receive. Especially advice.
mark-twain,page = 1,id = 4," I was delighted to be able to answer promptly. ""I don't know"", I said."
mark-twain,page = 1,id = 5, The very ink with which history is written is merely fluid prejudice.
mark-twain,page = 1,id = 6," I have a prejudice against people who print things in a foreign language and add no translation. When I am the reader, and the other considers me able to do the translating myself, he pays me the quite a nice compliment  but if he would do the translating for me I would try to get along without the compliment. (A Tramp Abroad,1880)"
mark-twain,page = 1,id = 7, Adapted from an L.L. Bean Co. poster: What is a customer? by J. M. Eaten
mark-twain,page = 1,id = 8, Training is everything. The peach was once a bitter almond; cauliflower is nothing but cabbage with a college education.
mark-twain,page = 1,id = 9, I never let schooling interfere with my education.
mark-twain,page = 1,id = 10, Cauliflower is nothing but Cabbage with a College Education.
mark-twain,page = 1,id = 11, Education consists mainly in what we have unlearned.   
mark-twain,page = 1,id = 12, It is discouraging to try and penetrate a mind like yours. You ought to get it out and dance on it. That would take some of the rigidity out of it.
mark-twain,page = 1,id = 13," Some men worship rank, some worship heroes, some worship power, some worship God, and over these ideals they dispute, but they all worship money."
mark-twain,page = 1,id = 14, Do something every day that you don't want to do this is the golden rule for acquiring the habit of doing your duty without pain.
mark-twain,page = 1,id = 15, Always obey your parents when they are present.
mark-twain,page = 1,id = 16, We have a criminal jury system which is superior to any in the world and its efficiency is only marred by the difficulty of finding twelve men every day who don't know anything and can't read.
mark-twain,page = 1,id = 17, I must have a prodigious quantity of mind; it takes me as much as a week sometimes to make it up.
mark-twain,page = 1,id = 18," Against the assault of laughter, nothing can stand."
mark-twain,page = 1,id = 19, It's good sportsmanship to not pick up lost golf balls while they are still rolling.
mark-twain,page = 1,id = 20," I cannot keep from talking, even at the risk of being instructive."
mark-twain,page = 1,id = 21," But who prays for Satan? Who, in eighteen centuries, has had the common humanity to pray for the one sinner that needed it most?"
mark-twain,page = 1,id = 22," Age is an issue of mind over matter. If you don't mind, it doesn't matter."
mark-twain,page = 1,id = 23," Youth, large, lusty, loving  Youth, full of grace, force, fascination. Do you know that Old Age may come after you with equal grace, force, fascination"
mark-twain,page = 1,id = 24," I've come loaded with statistics, for I've noticed that a man can't prove anything without statistics."
mark-twain,page = 2,id = 25, Do the thing you fear most and the death of fear is certain.
mark-twain,page = 2,id = 26," We are always more anxious to be distinguished for a talent which we do not possess, than to be praised for the fifteen which we do possess."
mark-twain,page = 2,id = 27, Work consists of whatever a body is obliged to do. Play consists of whatever a body is not obliged to do.
mark-twain,page = 2,id = 28, A proverb in the time of Saint Bernard
mark-twain,page = 2,id = 29," As an example to others, and not that I care for moderation myself, it has always been my rule never to smoke when asleep and never to refrain when awake."
mark-twain,page = 2,id = 30, Nothing so needs reforming as other people's habits.
mark-twain,page = 2,id = 31, There is no such thing as the Queen's English. The property has gone into the hands of a joint stock company and we own the bulk of the shares
mark-twain,page = 2,id = 32, Books are the liberated spirits of men.
mark-twain,page = 2,id = 33," We are chameleons, and our partialities and prejudices change place with an easy and blessed facility, and we are soon wonted to the change and happy in it."
mark-twain,page = 2,id = 34," The holy passion of Friendship is of so sweet and steady and loyal and enduring a nature that it will last through a whole lifetime, if not asked to lend money."
mark-twain,page = 2,id = 35, You can't depend on your eyes when your imagination is out of focus.
mark-twain,page = 2,id = 36, Work is a necessary evil to be avoided.
mark-twain,page = 2,id = 37, A classic is a book which people praise and don't read.
mark-twain,page = 2,id = 38, Civilization is a limitless multiplication of unnecessary necessaries.
mark-twain,page = 2,id = 39, It is the difference of opinion that makes horse races.
mark-twain,page = 2,id = 40, The rule is perfect in all matters of opinion our adversaries are insane.
mark-twain,page = 2,id = 41, It were not best that we should all think alike it is the difference of opinion that makes horse races.   from Pudd'nhead Wilson
mark-twain,page = 2,id = 42, There is no distinctly native American criminal class except Congress.
mark-twain,page = 2,id = 43," Suppose you were an idiot, and suppose you were a member of congress but I repeat myself."
mark-twain,page = 2,id = 44," By trying we can easily learn to endure adversity. Another man's, I mean."
mark-twain,page = 2,id = 45, Irreverence is the champion of liberty and its one sure defense.
mark-twain,page = 2,id = 46," I didn't attend the funeral, but I sent a nice letter saying I approved of it."
mark-twain,page = 2,id = 47," When angry, count to four; when very angry, swear."
mark-twain,page = 2,id = 48, Lord save us all from old age and broken health and a hope tree that has lost the faculty of putting out blossoms.
mark-twain,page = 2,id = 49, Wagner's music is better than it sounds.
mark-twain,page = 3,id = 50," Time cools, time clarifies no mood can be maintained quite unaltered through the course of hours."
mark-twain,page = 3,id = 51, Clothes do not merely make the man…clothes are the man.
mark-twain,page = 3,id = 52," If you tell the truth, you don't have to remember anything."
mark-twain,page = 3,id = 53," Thunder is good, thunder is impressive; but it is lightning that does the work."
mark-twain,page = 3,id = 54," I don't like to commit myself about heaven and hell you see, I have friends in both places."
mark-twain,page = 3,id = 55," Whenever you find yourself on the side of the majority, it is time to pause and reflect."
mark-twain,page = 3,id = 56, It usually takes me more than three weeks to prepare a good impromptu speech.
mark-twain,page = 3,id = 57, Humor is mankind's greatest blessing.
mark-twain,page = 3,id = 58," Love seems the swiftest, but it is the slowest of growths. No man or woman really knows what perfect love is until they have been married a quarter of a century."
mark-twain,page = 3,id = 59, Pessimism is only the name that men of weak nerve give to wisdom.
mark-twain,page = 3,id = 60," In religion and politics people's beliefs and convictions are in almost every case gotten at secondhand, and without examination, from authorities who have not themselves examined the questions at issue but have taken them at secondhand from other nonexaminers, whose opinions about them were not worth a brass farthing."
mark-twain,page = 3,id = 61, Religion consists of a set of things which the average man thinks he believes and wishes he was certain.
mark-twain,page = 3,id = 62, A full belly is little worth where the mind is starved.
mark-twain,page = 3,id = 63," We had the sky up there, all speckled with stars, and we used to lay on our backs and look up at them, and discuss about whether they was made or only just happened."
mark-twain,page = 3,id = 64," Friendship is the marriage of the soul, and this marriage is liable to divorce."
